site,date,year,month,sst_mean
TAS,1989-01-16,1989,1,17.058971405029297
TAS,1989-02-15,1989,2,17.83005142211914
TAS,1989-03-16,1989,3,17.988971710205078
TAS,1989-04-16,1989,4,17.141498565673828
TAS,1989-05-16,1989,5,15.659963607788086
TAS,1989-06-16,1989,6,14.65028190612793
TAS,1989-07-16,1989,7,13.895414352416992
TAS,1989-08-16,1989,8,13.40510368347168
TAS,1989-09-16,1989,9,13.094322204589844
TAS,1989-10-16,1989,10,13.786258697509766
TAS,1989-11-16,1989,11,14.589187622070313
TAS,1989-12-16,1989,12,15.72018051147461
TAS,1990-01-16,1990,1,16.899940490722656
TAS,1990-02-15,1990,2,17.66103172302246
TAS,1990-03-16,1990,3,17.57525634765625
TAS,1990-04-16,1990,4,16.87112045288086
TAS,1990-05-16,1990,5,15.506963729858398
TAS,1990-06-16,1990,6,14.572219848632813
TAS,1990-07-16,1990,7,13.781288146972656
TAS,1990-08-16,1990,8,13.428947448730469
TAS,1990-09-16,1990,9,12.702947616577148
TAS,1990-10-16,1990,10,13.562335014343262
TAS,1990-11-16,1990,11,14.720178604125977
TAS,1990-12-16,1990,12,15.12894344329834
TAS,1991-01-16,1991,1,16.628175735473633
TAS,1991-02-15,1991,2,17.287656784057617
TAS,1991-03-16,1991,3,17.2474365234375
TAS,1991-04-16,1991,4,16.223651885986328
TAS,1991-05-16,1991,5,14.53333854675293
TAS,1991-06-16,1991,6,14.221031188964844
TAS,1991-07-16,1991,7,13.46381950378418
TAS,1991-08-16,1991,8,12.32971477508545
TAS,1991-09-16,1991,9,12.348072052001953
TAS,1991-10-16,1991,10,13.040251731872559
TAS,1991-11-16,1991,11,13.459803581237793
TAS,1991-12-16,1991,12,14.738470077514648
TAS,1992-01-16,1992,1,16.24550437927246
TAS,1992-02-15,1992,2,17.20569610595703
TAS,1992-03-16,1992,3,17.22810173034668
TAS,1992-04-16,1992,4,16.546972274780273
TAS,1992-05-16,1992,5,14.832901954650879
TAS,1992-06-16,1992,6,13.410970687866211
TAS,1992-07-16,1992,7,12.784351348876953
TAS,1992-08-16,1992,8,11.986270904541016
TAS,1992-09-16,1992,9,12.22079086303711
TAS,1992-10-16,1992,10,13.028966903686523
TAS,1992-11-16,1992,11,14.0908842086792
TAS,1992-12-16,1992,12,15.431117057800293
TAS,1993-01-16,1993,1,16.884370803833008
TAS,1993-02-15,1993,2,17.450969696044922
TAS,1993-03-16,1993,3,17.21533966064453
TAS,1993-04-16,1993,4,16.480224609375
TAS,1993-05-16,1993,5,14.41463851928711
TAS,1993-06-16,1993,6,13.840250015258789
TAS,1993-07-16,1993,7,12.788570404052734
TAS,1993-08-16,1993,8,12.915664672851563
TAS,1993-09-16,1993,9,12.525758743286133
TAS,1993-10-16,1993,10,13.421282768249512
TAS,1993-11-16,1993,11,14.007352828979492
TAS,1993-12-16,1993,12,15.065818786621094
TAS,1994-01-16,1994,1,15.690547943115234
TAS,1994-02-15,1994,2,16.7558650970459
TAS,1994-03-16,1994,3,16.771894454956055
TAS,1994-04-16,1994,4,16.135278701782227
TAS,1994-05-16,1994,5,14.474604606628418
TAS,1994-06-16,1994,6,13.47469711303711
TAS,1994-07-16,1994,7,13.20394515991211
TAS,1994-08-16,1994,8,13.02700138092041
TAS,1994-09-16,1994,9,12.223258972167969
TAS,1994-10-16,1994,10,12.94918441772461
TAS,1994-11-16,1994,11,13.760278701782227
TAS,1994-12-16,1994,12,15.170937538146973
TAS,1995-01-16,1995,1,16.722593307495117
TAS,1995-02-15,1995,2,17.136991500854492
TAS,1995-03-16,1995,3,16.869508743286133
TAS,1995-04-16,1995,4,15.186308860778809
TAS,1995-05-16,1995,5,13.793401718139648
TAS,1995-06-16,1995,6,13.357513427734375
TAS,1995-07-16,1995,7,12.718976974487305
TAS,1995-08-16,1995,8,12.216438293457031
TAS,1995-09-16,1995,9,11.97329044342041
TAS,1995-10-16,1995,10,12.54395580291748
TAS,1995-11-16,1995,11,13.47885799407959
TAS,1995-12-16,1995,12,14.581348419189453
TAS,1996-01-16,1996,1,15.561177253723145
TAS,1996-02-15,1996,2,16.098621368408203
TAS,1996-03-16,1996,3,16.27709197998047
TAS,1996-04-16,1996,4,15.223028182983398
TAS,1996-05-16,1996,5,14.100713729858398
TAS,1996-06-16,1996,6,13.474937438964844
TAS,1996-07-16,1996,7,12.792007446289063
TAS,1996-08-16,1996,8,12.338541030883789
TAS,1996-09-16,1996,9,11.853654861450195
TAS,1996-10-16,1996,10,12.045153617858887
TAS,1996-11-16,1996,11,13.068897247314453
TAS,1996-12-16,1996,12,14.45973014831543
TAS,1997-01-16,1997,1,15.412569046020508
TAS,1997-02-15,1997,2,16.81368637084961
TAS,1997-03-16,1997,3,16.75031280517578
TAS,1997-04-16,1997,4,15.94686508178711
TAS,1997-05-16,1997,5,14.346071243286133
TAS,1997-06-16,1997,6,13.951107025146484
TAS,1997-07-16,1997,7,13.01397705078125
TAS,1997-08-16,1997,8,12.685603141784668
TAS,1997-09-16,1997,9,12.7418212890625
TAS,1997-10-16,1997,10,13.472997665405273
TAS,1997-11-16,1997,11,14.179122924804688
TAS,1997-12-16,1997,12,15.492496490478516
TAS,1998-01-16,1998,1,17.47601318359375
TAS,1998-02-15,1998,2,17.605594635009766
TAS,1998-03-16,1998,3,17.005226135253906
TAS,1998-04-16,1998,4,15.408210754394531
TAS,1998-05-16,1998,5,14.551994323730469
TAS,1998-06-16,1998,6,14.006813049316406
TAS,1998-07-16,1998,7,13.353663444519043
TAS,1998-08-16,1998,8,13.044759750366211
TAS,1998-09-16,1998,9,12.829415321350098
TAS,1998-10-16,1998,10,13.120246887207031
TAS,1998-11-16,1998,11,13.948481559753418
TAS,1998-12-16,1998,12,15.66786003112793
TAS,1999-01-16,1999,1,16.82500457763672
TAS,1999-02-15,1999,2,17.492624282836914
TAS,1999-03-16,1999,3,17.558507919311523
TAS,1999-04-16,1999,4,16.1644344329834
TAS,1999-05-16,1999,5,14.924589157104492
TAS,1999-06-16,1999,6,14.274126052856445
TAS,1999-07-16,1999,7,13.590106964111328
TAS,1999-08-16,1999,8,12.978939056396484
TAS,1999-09-16,1999,9,12.596759796142578
TAS,1999-10-16,1999,10,13.35024642944336
TAS,1999-11-16,1999,11,14.111553192138672
TAS,1999-12-16,1999,12,15.844807624816895
TAS,2000-01-16,2000,1,16.64702606201172
TAS,2000-02-15,2000,2,17.302288055419922
TAS,2000-03-16,2000,3,17.474151611328125
TAS,2000-04-16,2000,4,16.527015686035156
TAS,2000-05-16,2000,5,14.903799057006836
TAS,2000-06-16,2000,6,14.09329605102539
TAS,2000-07-16,2000,7,13.276512145996094
TAS,2000-08-16,2000,8,13.149983406066895
TAS,2000-09-16,2000,9,12.694700241088867
TAS,2000-10-16,2000,10,13.43556022644043
TAS,2000-11-16,2000,11,14.650028228759766
TAS,2000-12-16,2000,12,15.904029846191406
TAS,2001-01-16,2001,1,16.829967498779297
TAS,2001-02-15,2001,2,17.78494644165039
TAS,2001-03-16,2001,3,17.937236785888672
TAS,2001-04-16,2001,4,16.888072967529297
TAS,2001-05-16,2001,5,15.459749221801758
TAS,2001-06-16,2001,6,14.696394920349121
TAS,2001-07-16,2001,7,13.551719665527344
TAS,2001-08-16,2001,8,13.246585845947266
TAS,2001-09-16,2001,9,12.999502182006836
TAS,2001-10-16,2001,10,13.597152709960938
TAS,2001-11-16,2001,11,13.986923217773438
TAS,2001-12-16,2001,12,15.052295684814453
TAS,2002-01-16,2002,1,15.853727340698242
TAS,2002-02-15,2002,2,16.871280670166016
TAS,2002-03-16,2002,3,16.858537673950195
TAS,2002-04-16,2002,4,16.04499626159668
TAS,2002-05-16,2002,5,15.68053150177002
TAS,2002-06-16,2002,6,14.306605339050293
TAS,2002-07-16,2002,7,13.488496780395508
TAS,2002-08-16,2002,8,13.541106224060059
TAS,2002-09-16,2002,9,12.900707244873047
TAS,2002-10-16,2002,10,13.680463790893555
TAS,2002-11-16,2002,11,13.949822425842285
TAS,2002-12-16,2002,12,15.01456356048584
TAS,2003-01-16,2003,1,16.307899475097656
TAS,2003-02-15,2003,2,17.168590545654297
TAS,2003-03-16,2003,3,16.98847198486328
TAS,2003-04-16,2003,4,16.13796043395996
TAS,2003-05-16,2003,5,14.746106147766113
TAS,2003-06-16,2003,6,14.044049263000488
TAS,2003-07-16,2003,7,13.14094352722168
TAS,2003-08-16,2003,8,12.683921813964844
TAS,2003-09-16,2003,9,12.401850700378418
TAS,2003-10-16,2003,10,13.024800300598145
TAS,2003-11-16,2003,11,13.837613105773926
TAS,2003-12-16,2003,12,15.169991493225098
TAS,2004-01-16,2004,1,16.31540298461914
TAS,2004-02-15,2004,2,16.838645935058594
TAS,2004-03-16,2004,3,16.508113861083984
TAS,2004-04-16,2004,4,16.401729583740234
TAS,2004-05-16,2004,5,14.411994934082031
TAS,2004-06-16,2004,6,13.155879020690918
TAS,2004-07-16,2004,7,12.783008575439453
TAS,2004-08-16,2004,8,12.679342269897461
TAS,2004-09-16,2004,9,12.529790878295898
TAS,2004-10-16,2004,10,13.068546295166016
TAS,2004-11-16,2004,11,13.99863338470459
TAS,2004-12-16,2004,12,14.936004638671875
TAS,2005-01-16,2005,1,16.362417221069336
TAS,2005-02-15,2005,2,16.902542114257813
TAS,2005-03-16,2005,3,16.628814697265625
TAS,2005-04-16,2005,4,15.90185260772705
TAS,2005-05-16,2005,5,14.275012969970703
TAS,2005-06-16,2005,6,13.807934761047363
TAS,2005-07-16,2005,7,13.355947494506836
TAS,2005-08-16,2005,8,13.11501407623291
TAS,2005-09-16,2005,9,12.551280975341797
TAS,2005-10-16,2005,10,13.514240264892578
TAS,2005-11-16,2005,11,14.173781394958496
TAS,2005-12-16,2005,12,15.127164840698242
TAS,2006-01-16,2006,1,16.422517776489258
TAS,2006-02-15,2006,2,17.201892852783203
TAS,2006-03-16,2006,3,17.496339797973633
TAS,2006-04-16,2006,4,15.795620918273926
TAS,2006-05-16,2006,5,13.74854564666748
TAS,2006-06-16,2006,6,13.627314567565918
TAS,2006-07-16,2006,7,13.135322570800781
TAS,2006-08-16,2006,8,12.915794372558594
TAS,2006-09-16,2006,9,12.754088401794434
TAS,2006-10-16,2006,10,13.420066833496094
TAS,2006-11-16,2006,11,14.278818130493164
TAS,2006-12-16,2006,12,15.769379615783691
TAS,2007-01-16,2007,1,16.44249725341797
TAS,2007-02-15,2007,2,17.46144676208496
TAS,2007-03-16,2007,3,17.79151153564453
TAS,2007-04-16,2007,4,16.21764373779297
TAS,2007-05-16,2007,5,14.935842514038086
TAS,2007-06-16,2007,6,13.826055526733398
TAS,2007-07-16,2007,7,12.779999732971191
TAS,2007-08-16,2007,8,12.704604148864746
TAS,2007-09-16,2007,9,12.476240158081055
TAS,2007-10-16,2007,10,13.16323471069336
TAS,2007-11-16,2007,11,14.633856773376465
TAS,2007-12-16,2007,12,15.611428260803223
TAS,2008-01-16,2008,1,17.04046630859375
TAS,2008-02-15,2008,2,17.551706314086914
TAS,2008-03-16,2008,3,17.373458862304688
TAS,2008-04-16,2008,4,15.875090599060059
TAS,2008-05-16,2008,5,15.064207077026367
TAS,2008-06-16,2008,6,14.28546142578125
TAS,2008-07-16,2008,7,13.223733901977539
TAS,2008-08-16,2008,8,12.712057113647461
TAS,2008-09-16,2008,9,12.50546646118164
TAS,2008-10-16,2008,10,13.518552780151367
TAS,2008-11-16,2008,11,14.326557159423828
TAS,2008-12-16,2008,12,14.707084655761719
TAS,2009-01-16,2009,1,16.124340057373047
TAS,2009-02-15,2009,2,17.64374542236328
TAS,2009-03-16,2009,3,16.655075073242188
TAS,2009-04-16,2009,4,16.5916805267334
TAS,2009-05-16,2009,5,14.682918548583984
TAS,2009-06-16,2009,6,14.331863403320313
TAS,2009-07-16,2009,7,13.524041175842285
TAS,2009-08-16,2009,8,12.721258163452148
TAS,2009-09-16,2009,9,12.806130409240723
TAS,2009-10-16,2009,10,12.759243965148926
TAS,2009-11-16,2009,11,14.4229736328125
TAS,2009-12-16,2009,12,16.09527587890625
TAS,2010-01-16,2010,1,16.88034439086914
TAS,2010-02-15,2010,2,18.61693000793457
TAS,2010-03-16,2010,3,17.823976516723633
TAS,2010-04-16,2010,4,16.92176628112793
TAS,2010-05-16,2010,5,15.150879859924316
TAS,2010-06-16,2010,6,14.175712585449219
TAS,2010-07-16,2010,7,13.319950103759766
TAS,2010-08-16,2010,8,12.701805114746094
TAS,2010-09-16,2010,9,12.461202621459961
TAS,2010-10-16,2010,10,12.96839427947998
TAS,2010-11-16,2010,11,14.214634895324707
TAS,2010-12-16,2010,12,16.066673278808594
TAS,2011-01-16,2011,1,17.16499900817871
TAS,2011-02-15,2011,2,17.566591262817383
TAS,2011-03-16,2011,3,17.105810165405273
TAS,2011-04-16,2011,4,16.390899658203125
TAS,2011-05-16,2011,5,14.718985557556152
TAS,2011-06-16,2011,6,14.363158226013184
TAS,2011-07-16,2011,7,13.081469535827637
TAS,2011-08-16,2011,8,13.23654556274414
TAS,2011-09-16,2011,9,13.00848388671875
TAS,2011-10-16,2011,10,13.484758377075195
TAS,2011-11-16,2011,11,13.804931640625
TAS,2011-12-16,2011,12,16.046520233154297
TAS,2012-01-16,2012,1,17.339229583740234
TAS,2012-02-15,2012,2,17.39118003845215
TAS,2012-03-16,2012,3,16.939271926879883
TAS,2012-04-16,2012,4,16.135587692260742
TAS,2012-05-16,2012,5,14.697872161865234
TAS,2012-06-16,2012,6,13.527356147766113
TAS,2012-07-16,2012,7,13.192682266235352
TAS,2012-08-16,2012,8,12.405681610107422
TAS,2012-09-16,2012,9,12.69996452331543
TAS,2012-10-16,2012,10,13.115057945251465
TAS,2012-11-16,2012,11,14.046424865722656
TAS,2012-12-16,2012,12,15.74113655090332
TAS,2013-01-16,2013,1,16.606685638427734
TAS,2013-02-15,2013,2,17.59680938720703
TAS,2013-03-16,2013,3,17.85613250732422
TAS,2013-04-16,2013,4,17.37750244140625
TAS,2013-05-16,2013,5,15.188611030578613
TAS,2013-06-16,2013,6,14.081964492797852
TAS,2013-07-16,2013,7,13.413342475891113
TAS,2013-08-16,2013,8,13.072702407836914
TAS,2013-09-16,2013,9,12.62768268585205
TAS,2013-10-16,2013,10,12.753217697143555
TAS,2013-11-16,2013,11,14.500870704650879
TAS,2013-12-16,2013,12,15.201278686523438
TAS,2014-01-16,2014,1,15.923673629760742
TAS,2014-02-15,2014,2,17.479206085205078
TAS,2014-03-16,2014,3,17.47952651977539
TAS,2014-04-16,2014,4,17.265464782714844
TAS,2014-05-16,2014,5,15.422345161437988
TAS,2014-06-16,2014,6,14.663501739501953
TAS,2014-07-16,2014,7,13.35743522644043
TAS,2014-08-16,2014,8,13.100740432739258
TAS,2014-09-16,2014,9,12.917922973632813
TAS,2014-10-16,2014,10,13.857063293457031
TAS,2014-11-16,2014,11,14.85822582244873
TAS,2014-12-16,2014,12,16.46368408203125
TAS,2015-01-16,2015,1,17.178682327270508
TAS,2015-02-15,2015,2,18.026042938232422
TAS,2015-03-16,2015,3,17.506755828857422
TAS,2015-04-16,2015,4,16.92542266845703
TAS,2015-05-16,2015,5,14.606217384338379
TAS,2015-06-16,2015,6,14.193543434143066
TAS,2015-07-16,2015,7,13.535011291503906
TAS,2015-08-16,2015,8,12.635730743408203
TAS,2015-09-16,2015,9,13.112176895141602
TAS,2015-10-16,2015,10,14.13355827331543
TAS,2015-11-16,2015,11,15.43246841430664
TAS,2015-12-16,2015,12,17.155445098876953
TAS,2016-01-16,2016,1,18.450599670410156
TAS,2016-02-15,2016,2,19.12986946105957
TAS,2016-03-16,2016,3,18.464847564697266
TAS,2016-04-16,2016,4,17.586605072021484
TAS,2016-05-16,2016,5,14.925750732421875
TAS,2016-06-16,2016,6,13.932117462158203
TAS,2016-07-16,2016,7,13.195632934570313
TAS,2016-08-16,2016,8,12.936174392700195
TAS,2016-09-16,2016,9,13.039351463317871
TAS,2016-10-16,2016,10,13.187355041503906
TAS,2016-11-16,2016,11,13.962745666503906
TAS,2016-12-16,2016,12,14.775254249572754
TAS,2017-01-16,2017,1,16.98656463623047
TAS,2017-02-15,2017,2,17.65386390686035
TAS,2017-03-16,2017,3,17.972721099853516
TAS,2017-04-16,2017,4,16.963092803955078
TAS,2017-05-16,2017,5,15.428275108337402
TAS,2017-06-16,2017,6,14.423762321472168
TAS,2017-07-16,2017,7,13.736685752868652
TAS,2017-08-16,2017,8,12.8116455078125
TAS,2017-09-16,2017,9,12.621944427490234
TAS,2017-10-16,2017,10,14.05028247833252
TAS,2017-11-16,2017,11,15.20205307006836
TAS,2017-12-16,2017,12,16.44396209716797
TAS,2018-01-16,2018,1,17.84819221496582
TAS,2018-02-15,2018,2,18.490379333496094
TAS,2018-03-16,2018,3,17.961498260498047
TAS,2018-04-16,2018,4,16.496429443359375
TAS,2018-05-16,2018,5,14.351154327392578
TAS,2018-06-16,2018,6,14.028074264526367
TAS,2018-07-16,2018,7,13.328250885009766
TAS,2018-08-16,2018,8,13.074323654174805
TAS,2018-09-16,2018,9,12.64339828491211
TAS,2018-10-16,2018,10,13.971063613891602
TAS,2018-11-16,2018,11,14.65060806274414
TAS,2018-12-16,2018,12,16.214366912841797
TAS,2019-01-16,2019,1,17.45390510559082
TAS,2019-02-15,2019,2,18.51519012451172
TAS,2019-03-16,2019,3,17.650680541992188
TAS,2019-04-16,2019,4,16.882923126220703
TAS,2019-05-16,2019,5,14.99423885345459
TAS,2019-06-16,2019,6,13.864877700805664
TAS,2019-07-16,2019,7,12.941207885742188
TAS,2019-08-16,2019,8,12.454437255859375
TAS,2019-09-16,2019,9,12.320316314697266
TAS,2019-10-16,2019,10,13.407451629638672
TAS,2019-11-16,2019,11,14.238298416137695
TAS,2019-12-16,2019,12,15.342401504516602
TAS,2020-01-16,2020,1,17.117525100708008
TAS,2020-02-15,2020,2,17.478668212890625
TAS,2020-03-16,2020,3,17.47652816772461
TAS,2020-04-16,2020,4,16.26340675354004
TAS,2020-05-16,2020,5,14.458614349365234
TAS,2020-06-16,2020,6,14.02031135559082
TAS,2020-07-16,2020,7,13.527425765991211
TAS,2020-08-16,2020,8,13.17976188659668
TAS,2020-09-16,2020,9,12.695076942443848
TAS,2020-10-16,2020,10,13.632179260253906
TAS,2020-11-16,2020,11,14.681262969970703
TAS,2020-12-16,2020,12,15.550418853759766
TAS,2021-01-16,2021,1,17.649639129638672
TAS,2021-02-15,2021,2,17.586864471435547
TAS,2021-03-16,2021,3,16.686702728271484
TAS,2021-04-16,2021,4,16.065441131591797
TAS,2021-05-16,2021,5,15.059468269348145
TAS,2021-06-16,2021,6,14.402979850769043
TAS,2021-07-16,2021,7,13.75157642364502
TAS,2021-08-16,2021,8,13.13155746459961
TAS,2021-09-16,2021,9,12.733484268188477
TAS,2021-10-16,2021,10,13.177130699157715
TAS,2021-11-16,2021,11,14.565054893493652
TAS,2021-12-16,2021,12,15.754396438598633
TAS,2022-01-16,2022,1,17.441410064697266
TAS,2022-02-15,2022,2,18.547517776489258
TAS,2022-03-16,2022,3,18.537038803100586
TAS,2022-04-16,2022,4,16.566085815429688
TAS,2022-05-16,2022,5,15.850929260253906
TAS,2022-06-16,2022,6,14.463799476623535
TAS,2022-07-16,2022,7,13.66323471069336
TAS,2022-08-16,2022,8,13.21820068359375
TAS,2022-09-16,2022,9,13.027970314025879
TAS,2022-10-16,2022,10,13.868167877197266
TAS,2022-11-16,2022,11,14.703315734863281
TAS,2022-12-16,2022,12,14.882892608642578
TAS,2023-01-16,2023,1,18.14630699157715
TAS,2023-02-15,2023,2,17.932024002075195
TAS,2023-03-16,2023,3,17.86957359313965
TAS,2023-04-16,2023,4,16.689056396484375
TAS,2023-05-16,2023,5,15.370140075683594
TAS,2023-06-16,2023,6,14.30346965789795
TAS,2023-07-16,2023,7,13.651874542236328
TAS,2023-08-16,2023,8,13.388345718383789
TAS,2023-09-16,2023,9,12.952930450439453
TAS,2023-10-16,2023,10,14.29637336730957
TAS,2023-11-16,2023,11,15.419668197631836
TAS,2023-12-16,2023,12,17.24947738647461
TAS,2024-01-16,2024,1,17.890649795532227
TAS,2024-02-15,2024,2,17.90283203125
TAS,2024-03-16,2024,3,18.378803253173828
TAS,2024-04-16,2024,4,17.214996337890625
TAS,2024-05-16,2024,5,15.835253715515137
TAS,2024-06-16,2024,6,14.315388679504395
TAS,2024-07-16,2024,7,14.082344055175781
TAS,2024-08-16,2024,8,13.709039688110352
TAS,2024-09-16,2024,9,12.867180824279785
TAS,2024-10-16,2024,10,13.970508575439453
TAS,2024-11-16,2024,11,14.626829147338867
TAS,2024-12-16,2024,12,16.84051513671875
TAS,2025-01-16,2025,1,17.533626556396484
TAS,2025-02-15,2025,2,18.791183471679688
TAS,2025-03-16,2025,3,18.217769622802734
TAS,2025-04-16,2025,4,17.131568908691406
TAS,2025-05-16,2025,5,15.914474487304688
TAS,2025-06-16,2025,6,14.663692474365234
TAS,2025-07-16,2025,7,13.929143905639648
TAS,2025-08-16,2025,8,13.581436157226563
TAS,2025-09-16,2025,9,12.923476219177246
TAS,2025-10-16,2025,10,13.672351837158203
TAS,2025-11-16,2025,11,13.711780548095703
TAS,2025-12-16,2025,12,15.615028381347656
VIC,1900-01-16,1900,1,17.273975372314453
VIC,1900-02-15,1900,2,18.64454746246338
VIC,1900-03-16,1900,3,17.76827907562256
VIC,1900-04-16,1900,4,17.374692916870117
VIC,1900-05-16,1900,5,15.952291488647461
VIC,1900-06-16,1900,6,14.960789203643799
VIC,1900-07-16,1900,7,13.590375423431396
VIC,1900-08-16,1900,8,12.877552032470703
VIC,1900-09-16,1900,9,12.856632709503174
VIC,1900-10-16,1900,10,13.064831733703613
VIC,1900-11-16,1900,11,14.330685138702393
VIC,1900-12-16,1900,12,15.855237007141113
VIC,1901-01-16,1901,1,17.220017433166504
VIC,1901-02-15,1901,2,17.781046867370605
VIC,1901-03-16,1901,3,17.51702880859375
VIC,1901-04-16,1901,4,17.007118225097656
VIC,1901-05-16,1901,5,15.341917037963867
VIC,1901-06-16,1901,6,13.963038921356201
VIC,1901-07-16,1901,7,12.524874687194824
VIC,1901-08-16,1901,8,11.926368713378906
VIC,1901-09-16,1901,9,12.404633522033691
VIC,1901-10-16,1901,10,13.022581577301025
VIC,1901-11-16,1901,11,14.112060070037842
VIC,1901-12-16,1901,12,15.51048755645752
VIC,1902-01-16,1902,1,17.471189498901367
VIC,1902-02-15,1902,2,18.160672187805176
VIC,1902-03-16,1902,3,17.987411499023438
VIC,1902-04-16,1902,4,16.97831916809082
VIC,1902-05-16,1902,5,15.379916667938232
VIC,1902-06-16,1902,6,13.97003984451294
VIC,1902-07-16,1902,7,13.692625045776367
VIC,1902-08-16,1902,8,12.971831321716309
VIC,1902-09-16,1902,9,12.601883888244629
VIC,1902-10-16,1902,10,12.89616060256958
VIC,1902-11-16,1902,11,14.710309982299805
VIC,1902-12-16,1902,12,16.100862503051758
VIC,1903-01-16,1903,1,17.086315155029297
VIC,1903-02-15,1903,2,18.267420768737793
VIC,1903-03-16,1903,3,18.084653854370117
VIC,1903-04-16,1903,4,16.983068466186523
VIC,1903-05-16,1903,5,15.710104942321777
VIC,1903-06-16,1903,6,13.611789226531982
VIC,1903-07-16,1903,7,13.275375366210938
VIC,1903-08-16,1903,8,12.330368041992188
VIC,1903-09-16,1903,9,12.37041425704956
VIC,1903-10-16,1903,10,13.169957160949707
VIC,1903-11-16,1903,11,14.509435176849365
VIC,1903-12-16,1903,12,15.874004364013672
VIC,1904-01-16,1904,1,18.142065048217773
VIC,1904-02-15,1904,2,18.654170989990234
VIC,1904-03-16,1904,3,18.289403915405273
VIC,1904-04-16,1904,4,17.824695587158203
VIC,1904-05-16,1904,5,16.14866590499878
VIC,1904-06-16,1904,6,14.531914710998535
VIC,1904-07-16,1904,7,13.1031174659729
VIC,1904-08-16,1904,8,12.787706851959229
VIC,1904-09-16,1904,9,12.48210096359253
VIC,1904-10-16,1904,10,13.446167469024658
VIC,1904-11-16,1904,11,14.038720607757568
VIC,1904-12-16,1904,12,15.488675117492676
VIC,1905-01-16,1905,1,17.074166297912598
VIC,1905-02-15,1905,2,18.085082054138184
VIC,1905-03-16,1905,3,17.99302864074707
VIC,1905-04-16,1905,4,16.840192794799805
VIC,1905-05-16,1905,5,15.232666492462158
VIC,1905-06-16,1905,6,14.258705139160156
VIC,1905-07-16,1905,7,12.994625091552734
VIC,1905-08-16,1905,8,12.769207000732422
VIC,1905-09-16,1905,9,12.20175838470459
VIC,1905-10-16,1905,10,12.207457065582275
VIC,1905-11-16,1905,11,13.579078674316406
VIC,1905-12-16,1905,12,15.647479057312012
VIC,1906-01-16,1906,1,16.944210052490234
VIC,1906-02-15,1906,2,18.06412982940674
VIC,1906-03-16,1906,3,18.070712089538574
VIC,1906-04-16,1906,4,16.640682220458984
VIC,1906-05-16,1906,5,14.819678783416748
VIC,1906-06-16,1906,6,13.292750835418701
VIC,1906-07-16,1906,7,12.216828346252441
VIC,1906-08-16,1906,8,12.540305137634277
VIC,1906-09-16,1906,9,12.7997145652771
VIC,1906-10-16,1906,10,13.070862770080566
VIC,1906-11-16,1906,11,13.637440204620361
VIC,1906-12-16,1906,12,15.401957511901855
VIC,1907-01-16,1907,1,16.958742141723633
VIC,1907-02-15,1907,2,18.050232887268066
VIC,1907-03-16,1907,3,17.184258460998535
VIC,1907-04-16,1907,4,16.26161527633667
VIC,1907-05-16,1907,5,15.02704381942749
VIC,1907-06-16,1907,6,13.43053913116455
VIC,1907-07-16,1907,7,12.662437915802002
VIC,1907-08-16,1907,8,11.95718765258789
VIC,1907-09-16,1907,9,12.758424282073975
VIC,1907-10-16,1907,10,12.294671058654785
VIC,1907-11-16,1907,11,14.577986717224121
VIC,1907-12-16,1907,12,16.42434787750244
VIC,1908-01-16,1908,1,18.097251892089844
VIC,1908-02-15,1908,2,18.54530906677246
VIC,1908-03-16,1908,3,18.589664459228516
VIC,1908-04-16,1908,4,16.91316795349121
VIC,1908-05-16,1908,5,15.152811050415039
VIC,1908-06-16,1908,6,14.023913383483887
VIC,1908-07-16,1908,7,12.953672409057617
VIC,1908-08-16,1908,8,12.448485851287842
VIC,1908-09-16,1908,9,12.182072639465332
VIC,1908-10-16,1908,10,13.47765064239502
VIC,1908-11-16,1908,11,14.472500801086426
VIC,1908-12-16,1908,12,15.721348762512207
VIC,1909-01-16,1909,1,16.911314010620117
VIC,1909-02-15,1909,2,18.17025661468506
VIC,1909-03-16,1909,3,17.755529403686523
VIC,1909-04-16,1909,4,16.667821884155273
VIC,1909-05-16,1909,5,14.721304416656494
VIC,1909-06-16,1909,6,13.323005676269531
VIC,1909-07-16,1909,7,12.069747924804688
VIC,1909-08-16,1909,8,12.134068489074707
VIC,1909-09-16,1909,9,12.197508811950684
VIC,1909-10-16,1909,10,13.052028179168701
VIC,1909-11-16,1909,11,14.013301372528076
VIC,1909-12-16,1909,12,14.820557594299316
VIC,1910-01-16,1910,1,17.06453037261963
VIC,1910-02-15,1910,2,18.378613471984863
VIC,1910-03-16,1910,3,17.743967056274414
VIC,1910-04-16,1910,4,17.106306076049805
VIC,1910-05-16,1910,5,15.33670425415039
VIC,1910-06-16,1910,6,13.97311782836914
VIC,1910-07-16,1910,7,12.889435768127441
VIC,1910-08-16,1910,8,13.19528865814209
VIC,1910-09-16,1910,9,13.2133150100708
VIC,1910-10-16,1910,10,12.916608810424805
VIC,1910-11-16,1910,11,14.686812400817871
VIC,1910-12-16,1910,12,16.432519912719727
VIC,1911-01-16,1911,1,16.672771453857422
VIC,1911-02-15,1911,2,18.115517616271973
VIC,1911-03-16,1911,3,18.560985565185547
VIC,1911-04-16,1911,4,16.848094940185547
VIC,1911-05-16,1911,5,15.25151252746582
VIC,1911-06-16,1911,6,13.949783325195313
